ID,designation_header,strain_number_header,is_type_strain_header,species,Temperature
10449,"MK, Mentekab","DSM 30191, ATCC 12472, IFO 12614, NBRC 12614, NCIB 9131, NCTC 9757, CCUG 213, JCM 1249, BCRC 10636, CECT 494, CIP 103350, IAM 12470, ICMP 8644, KCTC 2897, LMG 1267, NCIMB 9131, VTT E-082793, RIMD 0315004",1,"Chromobacterium violaceum",5
5995,"L 593","DSM 7218, ATCC 19372, NCIB 9041, CCUG 49679, CIP 106957, LMG 2148, NCCB 35008, NRRL B-3153, NCIMB 9041, JCM 21422, IAM 14940, JCM 13305, NBRC 103041, Delft E III.9.23.1, CCUG 106957",1,"Chromohalobacter beijerinckii",5
5996,1-13-26,"DSM 6769, ATCC 43984, NRCC 41227, CIP 105571",1,"Chromohalobacter canadensis",5
5997,"Ba1, Ba<SUB>1</SUB>, 1-13-31","DSM 6768, ATCC 43985, CIP 105572",1,"Chromohalobacter israelensis",5
5998,1H11,"DSM 3043, CIP 106854, CCM 4921, CECT 5384, ATCC BAA-138, NCIMB 13768",1,"Chromohalobacter israelensis",5
5675,"AT 1013, AT1013","DSM 17047, IMSNU 14040, JCM 12381, KCTC 12225, CIP 108669",1,"Chryseobacterium antarcticum",10-15
,,,,,15
133363,,"KACC 18798, JCM 31422, GSE 06",1,"Chryseobacterium cucumeris",15
,,,,,5
5668,"B2, B2T","DSM 14219, CIP 107207, CCUG 47675, KCTC 12434",1,"Chryseobacterium defluvii",5
5679,CC-H3-2,"DSM 17452, CCUG 49271, CIP 108367, KCTC 12435",1,"Chryseobacterium formosense",5
135857,162-86,"CIP 102215",0,"Chryseobacterium indologenes",5
5676,AT1047,"DSM 17048, IMSNU 14049, JCM 12382, KCTC 12226, CIP 108670, NCTC 13459",1,"Chryseobacterium jeonii",10-15
,,,,,15
23022,Chj707,"DSM 25209, CCUG 49689, IAM 15050, JCM 21512, KCTC 12107, NBRC 103027, CIP 108606",1,"Chryseobacterium koreense",15
,,,,,5
133389,XC0022,"KCTC 52364, MCCC 1K02723",1,"Chryseobacterium lineare",4
134294,,"KCCM 42689, NBRC 103143, IMCC 3228, CIP 110389",1,"Chryseobacterium marinum",15
135739,90B,"CIP 107752, CCUG 51329",1,"Chryseobacterium massiliense",5
5704,VQ-6316s,"DSM 21068, CECT 7357, CIP 110179",1,"Chryseobacterium piscicola",15
5680,CC-TWGS1-8,"DSM 17453, CCUG 50001, CIP 108519",1,"Chryseobacterium taichungense",5
133409,ED7,"JCM 30603, KCTC 42450",1,"Chthonobacter albigriseus",4
136361,1444-80,"CIP 104932",0,"Citrobacter amalonaticus",5
136525,9542,"CIP 106468, ATCC 25406, NCTC 10806",0,"Citrobacter amalonaticus",5
4338,"167, 80-58","DSM 17596, ATCC 51113, CCUG 30792, CDC 80-58, CIP 104554",1,"Citrobacter braakii",5
137282,3158-63,"CIP 104924",0,"Citrobacter braakii",10
,,,,,5
4344,"E 3020, 2991-81","DSM 17655, ATCC 51112, CDC 2991-81, CIP 104553, CCUG 30798",1,"Citrobacter farmeri",5
4325,,"DSM 30039, ATCC 8090, IFO 12681, NBRC 12681, NCTC 9750, CCUG 418, ATCC 13316, JCM 1657, CECT 401, CIP 57.32, IAM 12471, KCTC 2509, LMG 3246, LMG 3247, MTCC 1658, NCIMB 11490, NRRL B-2643, Br (Braak)",1,"Citrobacter freundii",5
4326,"LRA 117.03.76","CCUG 53829, CCM 7187, CIP 103547, DSM 24397, ATCC 43864, LMG 21265, WDCM 00006, CECT 7464, NCTC 13639",0,"Citrobacter freundii",5
137337,621-64,"CIP 104557",0,"Citrobacter freundii",5
136758,1381-70,"CIP 104933",0,"Citrobacter koseri",10
,,,,,5
137327,,"CIP 106949",0,"Citrobacter koseri",5
138183,32,"CIP 105177, ATCC 29936",0,"Citrobacter koseri",10
,,,,,5
139155,8127-86,"CIP 104558",0,"Citrobacter koseri",5
4337,"C5775, 2970-59","CIP 104556, CCM 4834, DSM 13695, ATCC 51118, CCUG 30797, CDC 2970-59",1,"Citrobacter murliniae",5
134584,DM2.TOL,"CIP 106652",0,"Citrobacter portucalensis",5
137724,DM2.CC,"CIP 106653",0,"Citrobacter portucalensis",5
139128,DM2.TOO,"CIP 106651",0,"Citrobacter portucalensis",5
136362,3311-75,"CIP 104934",0,"Citrobacter rodentium",10
,,,,,5
138365,,"CIP 106793",0,"Citrobacter sedlakii",10
,,,,,5
4342,"876-58, 83I","DSM 17579, ATCC 51114, CDC 876-58, CIP 104555, CCUG 30793",1,"Citrobacter werkmanii",10
,,,,,5
136360,3062-62,"CIP 104931",0,"Citrobacter youngae",5
136364,5118-60,"CIP 104959",0,"Citrobacter youngae",10
,,,,,5
2828,14D1,"DSM 16153, VKM B-2271",1,"Clostridium algoriphilum",5
2824,"A-1/C-an/C1, H11","DSM 14206, ATCC BAA-581",1,"Clostridium bowmanii",15
2776,MT1,"DSM 8809, ATCC 51377, NCIMB 12511, CIP 105093",1,"Clostridium estertheticum subsp. estertheticum",10
2807,NK1,"DSM 14864, ATCC 51254",1,"Clostridium estertheticum subsp. laramiense",10
130245,14F,"DSM 17811, VKM B-2368",0,"Clostridium frigoriphilum",5
2822,"D-1/D-an/II, H8","DSM 14204, ATCC BAA-579",1,"Clostridium frigoris",6
169423,C5S11,"DSM 112608, NBRC 114689",1,"Clostridium gelidum",10
2823,"C/C-an/B1, H10","DSM 14205, ATCC BAA-580",1,"Clostridium lacusfryxellense",10
2841,ISDg,"DSM 18823, ATCC 700394",1,"Clostridium phytofermentans",15
,,,,,5
2825,"A-1/C-an/I, H12","DSM 14207, ATCC BAA-582",1,"Clostridium psychrophilum",4
2832,AP15,"DSM 17394, JCM 13289",1,"Clostridium schirmacherense",05-10
2772,"Pasteur III","DSM 7534, ATCC 12464, CIP 61.10, NCIMB 547, NCTC 547, CCUG 4855, JCM 8144, BCRC 14552, CCM 5743, CECT 965, CN 3790, NCCB 47070",1,"Clostridium septicum",5
2851,A121,"DSM 17763, KCTC 15160, VKM B-2369",1,"Clostridium tagluense",15
2789,lac-1,"DSM 10228",1,"Clostridium vincentii",12
5716,1502-91,"DSM 25327, CIP 106119, LMG 14382, CCUG 46148",1,"Allocoenonia anatina",15
,,,,,5
11443,"HKU 3","DSM 17642, CCUG 49571, CIP 107898, DSM 15572",1,"Cohnella hongkongensis",10
158415,20.16T,"DSM 104983, VKM B-2846",1,"Cohnella kolymensis",4
133071,KSS-154-50,"DSM 103658, CCM 8707, LMG 29763, CIP 111180",1,"Cohnella lubricantis",15
11442,,"DSM 17683, CCUG 47242, CIP 108492",1,"Cohnella thermotolerans",10
133568,,"KCCM 90077, JCM 15608, KMD 002",1,"Colwellia asteriadis",15
158534,NB097-1,"MCCC 1A11668, KCTC 52554",1,"Colwellia beringensis",10-13
,,,,,13
138249,"C1TST4, IC035","CIP 105821, ACAM 607",1,"Colwellia hornerae",10
133405,MTCD1,"ATCC TSD-5, JCM 30270",1,"Colwellia marinimaniae",6
2876,ABE-1,"DSM 16033, CIP 106458, JCM 10085",1,"Colwellia maris",10
,,,,,15
133324,RA2-7,"KCTC 52417, NBRC 112381",1,"Colwellia mytili",4
133697,Y223G,"JCM 11831, ATCC BAA-637",1,"Colwellia piezophila",10
2875,,"DSM 8813, ATCC 27364, NRC 1004",1,"Colwellia psychrerythraea",10
23865,iE1-3,"DSM 17340",0,"Colwellia sp.",15
23866,iE7-5,"DSM 17341",0,"Colwellia sp.",15
158653,SB30-Chr27-3,"CIP 111491, CCM 8815, DSM 106034",1,"Comamonas aquatilis",10
2931,No.12,"DSM 17552, IAM 14839, KCTC 12244, CCUG 51443, JCM 21345, CIP 108817",1,"Comamonas badia",10
,,,,,5
2932,123,"CCUG 44425, KCTC 12931, CCM 7155, DSM 17887, ATCC 700936, CIP 108016",1,"Comamonas denitrificans",4.0
,,,,,5
2930,AFG1,"CIP 107987, DSM 16026, CCUG 15333, LMG 3475",1,"Comamonas kerstersii",5
2934,YH12,"DSM 18232, IMSNU 11158, KCTC 12005, CIP 108012",1,"Comamonas koreensis",10
,,,,,5
2929,23310,"DSM 13191, CCT 7062, NCCB 100007, CCUG 45781, CIP 107121",1,"Comamonas nitrativorans",10
,,,,,5
138173,FD-30,"CIP 105116, CCUG 14480, ATCC 17510, LMG 1789",0,"Comamonas testosteroni",5
6410,"R 13, R13","DSM 20249, ATCC 29643, CCUG 30672, JCM 1095, BCRC 12932, CECT 570, CIP 102986, KACC 12425, KCTC 3593, LMG 9187, NBRC 106464, NCFB 2329, NCIMB 11994, NRIC 1640, NCDO 2329",1,"Companilactobacillus alimentarius",10
,,,,,15
6409,"R 100d","DSM 20181, ATCC 29647, CIP 105163",0,"Companilactobacillus alimentarius",10
6579,"203, Lb 203","DSM 19674, CECT 7310, JCM 16180, CIP 109926, KACC 16343, LMG 25239, NBRC 107149",1,"Companilactobacillus bobalius",15
6455,"Rv4 na, Rv4na","DSM 20184, ATCC 29644, NCIB 11717, CCUG 30671, JCM 1097, BCRC 14043, CECT 571, CIP 103136, KCTC 3681, LMG 9200, NBRC 107150, NCFB 2330, NCIMB 11717, NRRL B-4566, VTT E-991267, NCDO 2330, IMET 11462",1,"Companilactobacillus farciminis",10
6528,,"DSM 20182, Lev II, CIP 102987, NCIMB 11954",0,"Companilactobacillus farciminis",10
164659,8-1(1),"JCM 33819, CCM 8898, KCTC 21115, LMG 31047, NCIMB 15156",1,"Companilactobacillus hulinensis",10
164663,204-8,"JCM 33823, CCM 8900, KCTC 21133, LMG 31054, NCIMB 15159",1,"Companilactobacillus jidongensis",10
,,,,,15
164665,33-7,"JCM 33825, CCM 8936, KCTC 21118, LMG 31166, NCIMB 15153",1,"Companilactobacillus keshanensis",15
158793,Hime5-1,"JCM 31635, DSM 103730, Hime 5-1",1,"Companilactobacillus metriopterae",10
6592,,"DSM 14500, CCUG 48642, LMG 21932, TMW 1.80, JCM 12532, CIP 107874, LMG 21508, NBRC 107162",1,"Companilactobacillus mindensis",10
6577,"TB 1","DSM 13238, JCM 10415, CCUG 43349, LMG 19152, CIP 106794, NBRC 107152, NCIMB 13723",1,"Companilactobacillus paralimentarius",10
6593,"KU-3, BAFF Lb1201, KU-3T","CCUG 54626, DSM 14857, ATCC BAA-478, NCCB 100034, JCM 16174, CECT 5773, CIP 107931, KCTC 3814, LMG 21929, NBRC 106069",1,"Companilactobacillus versmoldensis",10
3036,ID131577,"DSM 14684, JCM 11494, CCUG 47730, CIP 108061, KCTC 19437, KCTC 9949, NBRC 100937",1,"Conexibacter woesei",10
,,,,,15
140951,ZD5-4,"JCM 30076, CGMCC 1.12813",1,"Conyzicola nivalis",14
3166,,"DSM 44278, ATCC 49725, CCUG 28779, CNCTC Th1/57, LMG 19042, JCM 8331, CGMCC 1.1940, CIP 104783, KCTC 3431",1,"Corynebacterium accolens",10
,,,,,15
135846,,"CIP 101982",0,"Corynebacterium accolens",10
,,,,,15
137193,,"CIP 101781",0,"Corynebacterium accolens",10
,,,,,15
135881,410,"CIP 103776, ATCC 13870, CCUG 38797",0,"Corynebacterium acetoacidophilum",10
,,,,,5
3080,9.6,"DSM 20306, AJ 1443, ATCC 6871, NCIB 8143, NCTC 2398, CCUG 38796, CIP 101283, JCM 1305, BCRC 10367, CGMCC 1.1883, IAM 1641, IFO 12071, IFO 12612, IMSNU 21212, KCCM 11740, KCTC 1018, NBRC 12071, NBRC 12612, NCCB 60030, NCIMB 8143, NRIC 1844, VKM Ac-2185, VKM B-672",1,"Corynebacterium ammoniagenes",10
,,,,,15
137624,747.85,"CIP 101873",0,"Corynebacterium ammoniagenes",10
,,,,,15
3134,S160,"DSM 6922, ATCC 49368, NCFB 2768, CCUG 35685, LMG 19043, JCM 7447, CCM 4123, CECT 4163, CGMCC 1.1939, CIP 103452, IFO 15207, KCTC 3432, NBRC 15207, NCIMB 13130",1,"Corynebacterium amycolatum",10
,,,,,15
135001,104.87,"CIP 102846",0,"Corynebacterium amycolatum",10
,,,,,15
135002,94.87,"CIP 102847",0,"Corynebacterium amycolatum",10
,,,,,15
135131,202.85,"CIP 101489",0,"Corynebacterium amycolatum",10
,,,,,15
135362,,"CIP 102897",0,"Corynebacterium amycolatum",10
,,,,,15
136025,,"CIP 101883",0,"Corynebacterium amycolatum",10
,,,,,15
136055,109-86,"CIP 102176",0,"Corynebacterium amycolatum",10
,,,,,15
136071,273-86,"CIP 102297",0,"Corynebacterium amycolatum",10
,,,,,15
137191,178.85,"CIP 101477",0,"Corynebacterium amycolatum",10
,,,,,15
137877,1040,"CIP 102101",0,"Corynebacterium amycolatum",10
,,,,,15
137894,54-86,"CIP 102133",0,"Corynebacterium amycolatum",10
,,,,,15
137914,108-86,"CIP 102177",0,"Corynebacterium amycolatum",10
,,,,,15
137970,312-86,"CIP 102335",0,"Corynebacterium amycolatum",10
,,,,,15
138019,486-86,"CIP 102482",0,"Corynebacterium amycolatum",10
,,,,,15
138028,531.86,"CIP 102544",0,"Corynebacterium amycolatum",10
,,,,,15
138053,602.86,"CIP 102609",0,"Corynebacterium amycolatum",10
,,,,,15
138056,619-86,"CIP 102624",0,"Corynebacterium amycolatum",10
,,,,,15
139188,,"CIP 52.13, CCUG 38798",0,"Corynebacterium amycolatum",10
,,,,,15
139211,518.85,"CIP 101726",0,"Corynebacterium amycolatum",10
,,,,,15
3198,,"DSM 44531, JCM 11765, NRRL B-24151, CCUG 48298, IMMIB R-3491, CIP 107643",1,"Corynebacterium appendicis",10
3211,S613,"DSM 44791, CCUG 46511, CECT 5993, CIP 108096, JCM 12268",1,"Corynebacterium aquilae",10
3161,,"DSM 44202, CIP 104296, CCUG 34893, IBS B10697, JCM 10392, ATCC 51927, LMG 19064, IBS 10697",1,"Corynebacterium argentoratense",10
3213,R2070,"DSM 44849, CCUG 45804, CIP 107431, JCM 12368",1,"Corynebacterium atypicum",10
3199,,"DSM 44532, CCUG 47449, CIP 107897, JCM 11766, NRRL B-24143, IMMIB D-1488",1,"Corynebacterium aurimucosum",10
,,,,,15
3200,CN-1,"DSM 44827, ATCC 700975, CCUG 48176, CIP 107346, JCM 12684, ATCC 700795",0,"Corynebacterium aurimucosum",10
,,,,,15
137812,95.84,"CIP 100709",0,"Corynebacterium aurimucosum",10
,,,,,15
3158,,"DSM 44122, CCUG 33426, JCM 11946, ATCC 51966, CCM 4566, CIP 104632, LMG 19072, DMMZ 328T",1,"Corynebacterium auris",10
3201,M598/96/3,"JCM 12369, DSM 44609, CCUG 39938, CIP 106629, LMG 19530",1,"Corynebacterium auriscanis",10
3082,,"DSM 20582, ATCC 7715, NCTC 3224, CCUG 2705, JCM 11947, BCRC 12363, CIP 54.80, IMET 10632, JCM 1482, NCDO 1689, NCIMB 701689, PCM 2047",1,"Corynebacterium bovis",10
,,,,,15
3202,CRS-51,"DSM 44610, CCUG 39412, CECT 4897, JCM 11664, ATCC BAA-77, CIP 105508, LMG 19039",1,"Corynebacterium camporealense",10
,,,,,15
3203,"S108/98/2, 980914, S108/98/2*","DSM 44611, CCUG 39779, CIP 106739, JCM 12101, KCTC 19913",1,"Corynebacterium capitovis",10
,,,,,15
3207,,"CCUG 57201, CIP 107182, DSM 44701, DPC 5298, LMG S-19264, NCIMB 30130, JCM 12072, LMG 19264",1,"Corynebacterium casei",10
3214,M106/00/5,"DSM 44850, CCUG 44566, CIP 107965, JCM 13387",1,"Corynebacterium caspium",10
,,,,,15
3216,"BIST 13, BS 13, BS13","DSM 44920, CCUG 47525, CECT 5779, CIP 108588, JCM 13388",1,"Corynebacterium ciconiae",10
,,,,,15
3183,,"JCM 12102, DSM 44384, CCUG 38267, DMMZ 2439, CIP 105403, LMG 19073",1,"Corynebacterium confusum",10
,,,,,15
136408,,"CIP 105402, DMMZ 3259",0,"Corynebacterium confusum",10
,,,,,15
3159,,"CCUG 38194, LMG 19044, CIP 104919, JCM 10381, DSM 44184, CCUG 35014, DMMZ 214, ATCC 700219, CCM 4669",1,"Corynebacterium coyleae",10
,,,,,15
3160,,"DSM 44185, CCUG 35015, DMMZ 1075, CIP 104920",0,"Corynebacterium coyleae",10
,,,,,15
135844,689.80,"CIP 101831",0,"Corynebacterium coyleae",10
,,,,,15
137814,144.84,"CIP 100718",0,"Corynebacterium coyleae",10
,,,,,15
3084,"42 Fukuya","DSM 20524, ATCC 29593, CCUG 28794, JCM 3715, BCRC 12320, CCM 5742, CECT 4048, CGMCC 1.1932, CIP 103424, IFO 15284, KCTC 3433, LMG 19065, NBRC 15284, NCTC 11863",1,"Corynebacterium cystitidis",10
,,,,,15
134507,,"CIP 107521",0,"Corynebacterium diphtheriae",10
,,,,,15
134508,,"CIP 107522",0,"Corynebacterium diphtheriae",10
,,,,,15
134509,,"CIP 107523",0,"Corynebacterium diphtheriae",10
,,,,,15
134510,,"CIP 107524",0,"Corynebacterium diphtheriae",10
,,,,,15
134511,,"CIP 107544",0,"Corynebacterium diphtheriae",10
,,,,,15
134512,,"CIP 107557",0,"Corynebacterium diphtheriae",10
,,,,,15
134513,,"CIP 107560",0,"Corynebacterium diphtheriae",10
,,,,,15
134514,,"CIP 107561",0,"Corynebacterium diphtheriae",10
,,,,,15
134515,,"CIP 107567",0,"Corynebacterium diphtheriae",10
,,,,,15
134516,,"CIP 107568",0,"Corynebacterium diphtheriae",10
,,,,,15
134517,,"CIP 107569",0,"Corynebacterium diphtheriae",10
,,,,,15
134518,,"CIP 107570",0,"Corynebacterium diphtheriae",10
,,,,,15
134654,,"CIP 107504",0,"Corynebacterium diphtheriae",10
,,,,,15
134655,,"CIP 107505",0,"Corynebacterium diphtheriae",10
,,,,,15
134656,,"CIP 107527",0,"Corynebacterium diphtheriae",10
,,,,,15
134657,,"CIP 107530",0,"Corynebacterium diphtheriae",10
,,,,,15
134659,,"CIP 107563",0,"Corynebacterium diphtheriae",10
,,,,,15
134660,,"CIP 107564",0,"Corynebacterium diphtheriae",10
,,,,,15
134661,,"CIP 107566",0,"Corynebacterium diphtheriae",10
,,,,,15
134662,,"CIP 107578",0,"Corynebacterium diphtheriae",10
,,,,,15
134663,,"CIP 107579",0,"Corynebacterium diphtheriae",10
,,,,,15
135035,,"CIP 107508",0,"Corynebacterium diphtheriae",10
,,,,,15
135037,,"CIP 107507",0,"Corynebacterium diphtheriae",10
,,,,,15
135039,,"CIP 107509",0,"Corynebacterium diphtheriae",10
,,,,,15
135040,,"CIP 107510",0,"Corynebacterium diphtheriae",10
,,,,,15
135041,,"CIP 107512",0,"Corynebacterium diphtheriae",10
,,,,,15
135042,,"CIP 107513",0,"Corynebacterium diphtheriae",10
,,,,,15
135043,,"CIP 107516",0,"Corynebacterium diphtheriae",10
,,,,,15
135044,,"CIP 107518",0,"Corynebacterium diphtheriae",10
,,,,,15
135045,,"CIP 107519",0,"Corynebacterium diphtheriae",10
,,,,,15
135046,,"CIP 107520",0,"Corynebacterium diphtheriae",10
,,,,,15
135047,,"CIP 107525",0,"Corynebacterium diphtheriae",10
,,,,,15
135048,,"CIP 107526",0,"Corynebacterium diphtheriae",10
,,,,,15
135049,,"CIP 107528",0,"Corynebacterium diphtheriae",10
,,,,,15
135050,,"CIP 107531",0,"Corynebacterium diphtheriae",10
,,,,,15
135051,,"CIP 107532",0,"Corynebacterium diphtheriae",10
,,,,,15
135052,,"CIP 107535",0,"Corynebacterium diphtheriae",10
,,,,,15
135053,,"CIP 107536",0,"Corynebacterium diphtheriae",10
,,,,,15
135054,,"CIP 107537",0,"Corynebacterium diphtheriae",10
,,,,,15
135055,,"CIP 107539",0,"Corynebacterium diphtheriae",10
,,,,,15
135056,,"CIP 107540",0,"Corynebacterium diphtheriae",10
,,,,,15
135057,,"CIP 107541",0,"Corynebacterium diphtheriae",10
,,,,,15
135058,,"CIP 107542",0,"Corynebacterium diphtheriae",10
,,,,,15
135059,,"CIP 107543",0,"Corynebacterium diphtheriae",10
,,,,,15
135060,,"CIP 107545",0,"Corynebacterium diphtheriae",10
,,,,,15
135061,,"CIP 107547",0,"Corynebacterium diphtheriae",10
135062,,"CIP 107548",0,"Corynebacterium diphtheriae",10
,,,,,15
135063,,"CIP 107549",0,"Corynebacterium diphtheriae",10
,,,,,15
135064,,"CIP 107550",0,"Corynebacterium diphtheriae",10
,,,,,15
135066,,"CIP 107554",0,"Corynebacterium diphtheriae",10
,,,,,15
135068,,"CIP 107556",0,"Corynebacterium diphtheriae",10
,,,,,15
135069,,"CIP 107558",0,"Corynebacterium diphtheriae",10
,,,,,15
135070,,"CIP 107559",0,"Corynebacterium diphtheriae",10
,,,,,15
135071,,"CIP 107571",0,"Corynebacterium diphtheriae",10
135072,,"CIP 107572",0,"Corynebacterium diphtheriae",10
,,,,,15
135073,,"CIP 107573",0,"Corynebacterium diphtheriae",10
,,,,,15
135074,,"CIP 107574",0,"Corynebacterium diphtheriae",10
,,,,,15
135075,,"CIP 107576",0,"Corynebacterium diphtheriae",10
,,,,,15
135076,,"CIP 107580",0,"Corynebacterium diphtheriae",10
,,,,,15
135103,,"CIP A97",0,"Corynebacterium diphtheriae",10
,,,,,15
135249,,"CIP 107515",0,"Corynebacterium diphtheriae",10
,,,,,15
135250,,"CIP 107533",0,"Corynebacterium diphtheriae",10
135509,522.83,"CIP 100294",0,"Corynebacterium diphtheriae",10
135582,Rhône,"CIP A99",0,"Corynebacterium diphtheriae",10
,,,,,15
135732,,"CIP 107551",0,"Corynebacterium diphtheriae",10
,,,,,15
135733,,"CIP 107562",0,"Corynebacterium diphtheriae",10
,,,,,15
136043,D13,"CIP 52.110",0,"Corynebacterium diphtheriae",10
136667,,"CIP 107502",0,"Corynebacterium diphtheriae",10
,,,,,15
136673,,"CIP 107575",0,"Corynebacterium diphtheriae",10
,,,,,15
137093,130-85,"CIP 101434",0,"Corynebacterium diphtheriae",10
,,,,,15
137138,,"CIP A102",0,"Corynebacterium diphtheriae",10
,,,,,15
137540,523-77,"CIP 78.2",0,"Corynebacterium diphtheriae",10
137549,,"CIP 107565",0,"Corynebacterium diphtheriae",10
,,,,,15
137557,,"CIP 107506",0,"Corynebacterium diphtheriae",10
,,,,,15
137558,,"CIP 107514",0,"Corynebacterium diphtheriae",10
,,,,,15
137559,,"CIP 107529",0,"Corynebacterium diphtheriae",10
,,,,,15
137560,,"CIP 107534",0,"Corynebacterium diphtheriae",10
,,,,,15
137561,,"CIP 107546",0,"Corynebacterium diphtheriae",10
,,,,,15
137563,,"CIP 107577",0,"Corynebacterium diphtheriae",10
,,,,,15
137636,133.87,"CIP 102872",0,"Corynebacterium diphtheriae",10
,,,,,15
137764,991.83,"CIP 100629",0,"Corynebacterium diphtheriae",10
,,,,,15
137779,623.85,"CIP 101802",0,"Corynebacterium diphtheriae",10
,,,,,15
137845,936.84,"CIP 101280",0,"Corynebacterium diphtheriae",10
,,,,,15
137847,958.84,"CIP 101317",0,"Corynebacterium diphtheriae",10
,,,,,15
138030,552.86,"CIP 102550",0,"Corynebacterium diphtheriae",10
,,,,,15
138518,,"CIP 107503",0,"Corynebacterium diphtheriae",10
,,,,,15
138519,,"CIP 107538",0,"Corynebacterium diphtheriae",10
,,,,,15
138520,,"CIP 107581",0,"Corynebacterium diphtheriae",10
,,,,,15
138521,,"CIP 107582",0,"Corynebacterium diphtheriae",10
,,,,,15
138584,226-75,"CIP 100163",0,"Corynebacterium diphtheriae",10
,,,,,15
138633,316.85,"CIP 101568",0,"Corynebacterium diphtheriae",10
,,,,,15
138634,413.85,"CIP 101630",0,"Corynebacterium diphtheriae",10
,,,,,15
139145,1032.84,"CIP 101352",0,"Corynebacterium diphtheriae",10
,,,,,15
139157,240.85,"CIP 101510",0,"Corynebacterium diphtheriae",10
,,,,,15
139160,688.85,"CIP 101841",0,"Corynebacterium diphtheriae",10
,,,,,15
139412,,"CIP 107517",0,"Corynebacterium diphtheriae",10
,,,,,15
172665,PW8,"CIP 69.28",0,"Corynebacterium diphtheriae",10
,,,,,15
3181,,"IFO 16161, LMG 19045, CIP 105490, CCM 4727, DSM 45333, CCUG 37331, DSM 44351, JCM 11948, NBRC 16161",1,"Corynebacterium durum",10
,,,,,15
3195,"AJ-12310, YS-314","DSM 44549, JCM 11189, FERM 9246, AJ 12310, CCM 7123, CCUG 47130, CCUG 48037, CIP 107632, NBRC 100395",1,"Corynebacterium efficiens",10
,,,,,15
3180,"BL 8171","DSM 44353, CCUG 33651, LMG 19046, CCM 4913, CIP 105466, JCM 11949, ATCC BAA-596, DMMZ 2537",1,"Corynebacterium falsenii",10
134418,,"CIP 105468, DMMZ 1915",0,"Corynebacterium falsenii",10
3192,"M714/95/5, M714-95-5, 980915","DSM 44508, CCUG 39943, CIP 106740, ATCC BAA-468, JCM 12103, VTT E-072718",1,"Corynebacterium felinum",10
3190,6695110,"CCUG 45704, CIP 106767, JCM 45704, DSM 44506, JCM 12104",1,"Corynebacterium freneyi",10
,,,,,15
134587,418H,"CIP 106715, CECT 760, CCUG 28786, ATCC 33031",0,"Corynebacterium genitalium",10
,,,,,15
3196,,"DSM 44530, CIP 107989, NRRL B-24142, CCUG 48297, JCM 12208, IMMIB R-5091",1,"Corynebacterium glaucum",10
,,,,,15
3156,"B 12915","DSM 44288, CCUG 34780, CCUG 34888, CIP 104297, IBS B 12915, JCM 10394, ATCC 51866, IBS 12915",0,"Corynebacterium glucuronolyticum",15
,,,,,5
135180,687.84,"CIP 101117",0,"Corynebacterium glucuronolyticum",10
,,,,,15
135860,445-86,"CIP 102453",0,"Corynebacterium glucuronolyticum",10
,,,,,15
137626,1028.85,"CIP 102046",0,"Corynebacterium glucuronolyticum",10
,,,,,15
137836,731.84,"CIP 101116",0,"Corynebacterium glucuronolyticum",10
,,,,,15
3092,534,"DSM 20300, ATCC 13032, NCIB 10025, CCUG 27702, CCTM La 2336, JCM 1318, BCRC 11384, CCM 2428, CECT 4157, CGMCC 1.1886, CIP 82.8, HAMBI 2052, IAM 12435, IFO 12168, IMET 10482, IMSNU 10063, IMSNU 21196, KCCM 40245, KCTC 1445, KCTC 9097, LMG 19741, LMG 3730, NBRC 12168, NCCB 70082, NCCB 72028, NCIMB 10025, NRRL B-2784",1,"Corynebacterium glutamicum",10
3227,C-138,"JCM 15293, DSM 45109, CCUG 53252, CIP 108444",1,"Corynebacterium hansenii",10
,,,,,15
3162,,"LMG 19048, DSM 44264, CCUG 36877, IFO 16163, NBRC 100416, NBRC 16163, NCTC 13015, JCM 10386, ATCC 700354, CCM 4676, CIP 105130, DMMZ 2023",1,"Corynebacterium imitans",10
,,,,,15
3142,D1076,"DSM 7171, ATCC 43734, CIP 103337, DSM 46361, IFO 15298, IMET 11513, NBRC 15298, NCTC 11913, CCUG 27192, LMG 19049, JCM 9384, NCIMB 14491",1,"Corynebacterium jeikeium",10
,,,,,15
134968,56.87,"CIP 102801",0,"Corynebacterium jeikeium",10
,,,,,15
135163,2.87,"CIP 102749",0,"Corynebacterium jeikeium",10
,,,,,15
135979,,"CIP 101973",0,"Corynebacterium jeikeium",10
136032,,"CIP 102029",0,"Corynebacterium jeikeium",10
,,,,,15
136052,118-86,"CIP 102172",0,"Corynebacterium jeikeium",10
,,,,,15
136121,642.86,"CIP 102659",0,"Corynebacterium jeikeium",10
,,,,,15
136152,,"CIP 102927",0,"Corynebacterium jeikeium",10
,,,,,15
137627,347-86,"CIP 102360",0,"Corynebacterium jeikeium",10
,,,,,15
137838,,"CIP 52.15",0,"Corynebacterium jeikeium",10
,,,,,15
137912,116-86,"CIP 102170",0,"Corynebacterium jeikeium",10
,,,,,15
137913,104-86,"CIP 102171",0,"Corynebacterium jeikeium",10
,,,,,15
137920,143-86,"CIP 102189",0,"Corynebacterium jeikeium",10
,,,,,15
137958,281-86,"CIP 102312",0,"Corynebacterium jeikeium",10
,,,,,15
137960,275-86,"CIP 102315",0,"Corynebacterium jeikeium",10
,,,,,15
