ID,designation_header,strain_number_header,is_type_strain_header,species,Temperature
226,"UW06, UW 06","DSM 15819, CCM 4911, CCUG 28831, CIP 106115, JCM 18985, ATCC 48849, LMG 19525",1,"Aerococcus christensenii",45
224,SS-1647,"DSM 15633, CCUG 43001, CDC 348-00, CIP 106533, JCM 11549, ATCC BAA-465",1,"Aerococcus sanguinicola",45
223,E2,"DSM 7446, ATCC 51268, JCM 18986, NCFB 2893, NCTC 12142, CCM 4310, CCUG 29291, CCUG 29564, CCUG 34223, CCUG 36881, CIP 104688, IFO 15544, LMG 17750, LMG 19527, NBRC 15544, NCIMB 702893",1,"Aerococcus urinae",45
136284,,"CIP 104245, CCUG 29561",0,"Aerococcus urinae",45
225,,"CCUG 42038 B, CCM 7338, DSM 15634, ATCC BAA-464, CIP 106675, JCM 18987, CCUG 42038, CCUG 42038b",1,"Aerococcus urinaehominis",45
221,M1,"DSM 20340, ATCC 11563, CCM 1914, IAM 13649, JCM 20461, NCDO 1225, NCTC 8251, WDCM 00061, CCUG 4311, CIP 54.145, IAM 12302, IFO 12219, LMG 17931, NBRC 12219, NISL 7400, IMET 11154, NCIMB 11775, CECT 978",1,"Aerococcus viridans",45
220,,"DSM 20311, ATCC 10400, CIP 104074",0,"Aerococcus viridans",45
11057,T2,"DSM 15272, LMG 21768, JCM 13314, CIP 108216",1,"Aeromicrobium marinum",45
241,"NCIMB(QC) 50013, 543","DSM 30187, ATCC 7966, LMG 2844, NCDC 359-60, NCMB 86, NCTC 8049, WDCM 00063, CCUG 14551, CIP 76.14, JCM 1027, BCRC 13018, CCM 7232, CDC 359-60, CECT 839, HAMBI 1847, IAM 12337, IAM 12460, KCTC 2358, LMG 12156, LMG 13439, NCAIM B.01923, NCIMB 9240",1,"Aeromonas hydrophila subsp. hydrophila",45
286,A2-67,"DSM 24094, CECT 7402, LMG 24682, CIP 110203",1,"Aeromonas sanarellii",45
,,,,,50
4196,SY1,"DSM 16960, ATCC BAA-758, JCM 12091",1,"Aeropyrum camini",70-97
,,,,,85
4195,K1,"DSM 11879, JCM 9820, ATCC 700893, NBRC 100138",1,"Aeropyrum pernix",102
,,,,,68
,,,,,70-100
,,,,,90
,,,,,90-95
159185,Dysh456,"DSM 105662, NBRC 112897",1,"Aerosticca soli",45
11752,277/49-50(8),"DSM 8324, ATCC 33384, CCUG 13227, CIP 52.106, NCTC 9710",1,"Aggregatibacter actinomycetemcomitans",45
134997,82-87,"CIP 102839",0,"Aggregatibacter actinomycetemcomitans",45
135848,901.85,"CIP 101967",0,"Aggregatibacter aphrophilus",45
136149,114.87,"CIP 102859",0,"Aggregatibacter aphrophilus",45
137131,Funagli,"CIP 70.72, ATCC 29241, CCUG 14858, NCTC 10557",0,"Aggregatibacter aphrophilus",45
137730,198.85,"CIP 101488",0,"Aggregatibacter aphrophilus",45
137889,42-86,"CIP 102120",0,"Aggregatibacter segnis",45
139181,371.84,"CIP 100870",0,"Aggregatibacter segnis",45
7249,DL-4,"DSM 14575, UCM Ac-620, VKM Ac-1804, JCM 12206, IAM 15124, IAM 15138, NBRC 103053, CIP 108057",1,"Agreia bicolorata",45
7248,P229/10,"DSM 14246, LMG 21000, JCM 12145, CIP 108226, IAM 15151, IAM 15171, LMG 19918, NBRC 103054, VKM Ac-2510",1,"Agreia pratensis",45
6668,,"DSM 18527, JCM 14202, NRIC 0689, CIP 109571",1,"Agrilactobacillus composti",45
164664,54-2,"JCM 33824, CCM 8896, KCTC 21120, LMG 31058, NCIMB 15154",1,"Agrilactobacillus yilanensis",45
134643,AF3.10,"CIP 107320, ATCC 51759, CFBP 5473, KCTC 12935, NCPPB 4096",1,"Agrobacterium larrymoorei",45
24476,,"DSM 2327, UQM 1685, CCUG 53676, CIP 106281, NCAIM B.01797",0,"Agrobacterium radiobacter",45
136689,90A,"CIP 107749, CCUG 51326",0,"Rhizobium massiliense",45
137832,,"CIP 101091",0,"Agrobacterium radiobacter",45
7253,V-108,"DSM 14215, CCM 4953, JCM 12132, CGMCC 1.7256, CIP 107635, IAM 15147, NBRC 103055",1,"Agrococcus baldri",45
7250,2002-39/1,"DSM 9580, ATCC 700087, IFO 16126, NBRC 100415, NBRC 16126, CCUG 35514, CIP 106528, JCM 9950, CGMCC 1.7260, IAM 15121, IMSNU 22118, NCIMB 13857, VKM Ac-1839",1,"Agrococcus jenensis",45
7271,,"DSM 15934, UCM 623, VKM Ac-1800, JCM 13565, CIP 108259, IAM 15234, IAM 15338, NBRC 103057, UCM Ac-623",1,"Agromyces albus",45
7269,,"DSM 14598, AS 4.1717, CCTCC 001012, YIM 21741, JCM 12113, BCRC 16310, CCTCC AA 001012, CGMCC 4.1717, CIP 107976, IAM 15154, KCTC 9967, CCRC 16310",1,"Agromyces aurantiacus",45
7266,8,"DSM 14595, IFO 16235, NBRC 16235, VKM Ac-2085, JCM 11431, CIP 107131, IAM 15144, KCTC 13907, NCIMB 13882",1,"Agromyces luteolus",45
7265,,"DSM 20152, ATCC 14004, JCM 3346, NCIB 7206, CIP 104860, IFO 15704, KCTC 3136, NBRC 15704, NCIMB 7206, VKM Ac-1388",1,"Agromyces mediolanus",45
7270,XIL01,"DSM 15747, CIP 108592, LMG 21954, NBRC 109083, JCM 13315, IAM 15233",1,"Agromyces ulmi",45
13649,B9,"DSM 5890, ATCC 25656, IAM 12618, JCM 20689, CIP 106964, IFO 15762, LMG 133, NBRC 15762, NCIMB 2205",1,"Ahrensia kielensis",45
13650,FRR-10,"DSM 12048, ATCC BAA-387",1,"Albidovulum inexpectatum",50
13651,FRR-11,"DSM 12049, ATCC BAA-388",0,"Albidovulum inexpectatum",50
140419,S1K1,"DSM 22110",0,"Albidovulum sp.",55
327,"16 (R. Hugh 135), 135, 16","DSM 30030, ATCC 8750, CCM 1052, CIP 60.80, IFO 13111, NBRC 13111, NCDO 868, NCIB 8156, CCUG 1814, NCTC 11953, LMG 1229, JCM 20522, BCRC 10828, CCUG 1325, CECT 928, CGMCC 1.1786, HAMBI 1907, IAM 12369, IAM 12586, JCM 1474, JCM 20663, KCTC 2678, LMG 2100, LMG 3366, LMG 3369, LMG 3371, NCAIM B.01104, NCAIM B.02076, NCIMB 8156, VKM B-1518, VTT E-97056, IMET 10443, NBIMCC 153, CIP 55.84",1,"Alcaligenes faecalis subsp. faecalis",45
337,G,"DSM 13975, CCUG 48316, CIP 106866, CCM 7340",1,"Alcaligenes faecalis subsp. parafaecalis",45
137020,A3,"CIP 55.94, ATCC 19359, DSM 30036, NCDO 791, NCIMB 8551",0,"Alcaligenes tolerans",45
137027,A5,"CIP 55.95, ATCC 23653, NCDO 792, NCIMB 8552",0,"Alcaligenes tolerans",45
394,B-5,"DSM 16502, CGMCC 1.3690",1,"Alcanivorax dieselolei",45
140512,19-m-6,"MCCC 1A05629, KCTC 52137",1,"Alcanivorax nanhaiticus",45
17704,,"DSM 23399, CCUG 47101, KMM 3958, LMG 21971, CIP 108555",1,"Algoriphagus aquimarinus",45
17705,,"CIP 108556, DSM 19830, CCUG 47095, KMM 3957, LMG 21970",1,"Algoriphagus chordae",45
17698,JC2051,"DSM 15292, IMSNU 14013, KCTC 12051, CIP 108304",1,"Algoriphagus halophilus",45
167490,XY-J91,"MCCC 1K03612, KCTC 72216",1,"Algoriphagus kandeliae",55
17700,JC2050,"DSM 15301, IMSNU 14012, KCTC 12050, CIP 108302",1,"Algoriphagus mannitolivorans",45
17703,IC025,"DSM 22686, ACAM 646, CIP 107452, LMG 21435",1,"Algoriphagus ratkowskyi",45
17701,"M-2Alg 14","DSM 15360, CCUG 47094, KMM 3956, LMG 21969, CIP 108557, JCM 13505",1,"Algoriphagus winogradskyi",45
414,TA-67,"DSM 14558, IAM 14935, NRIC 0496, JCM 21417, CIP 107723, NBRC 100859, NRIC 6496",1,"Alicyclobacillus acidiphilus",45
,,,,,50
416,"104-IA, 104-1A","CCUG 28521, NRRL B-14509, DSM 446, ATCC 27009, CIP 106131, IFO 15652, JCM 5260, NBRC 15652, NCIB 11725, BCRC 14685, CECT 4328, KCTC 1825, NCIMB 11725, IMET 11356",1,"Alicyclobacillus acidocaldarius subsp. acidocaldarius",45-55
,,,,,55
,,,,,56
,,,,,60
417,115-8,"DSM 448",0,"Alicyclobacillus acidocaldarius subsp. acidocaldarius",60
418,GD-IA,"DSM 449",0,"Alicyclobacillus acidocaldarius subsp. acidocaldarius",60
419,GD-3B,"DSM 451",0,"Alicyclobacillus acidocaldarius subsp. acidocaldarius",60
420,470-B,"DSM 452",0,"Alicyclobacillus acidocaldarius subsp. acidocaldarius",60
421,HT-1,"DSM 453, JCM 5261, ATCC 43030",0,"Alicyclobacillus acidocaldarius subsp. acidocaldarius",60
422,HT-2,"DSM 454",0,"Alicyclobacillus acidocaldarius subsp. acidocaldarius",60
423,HT-4,"DSM 455",0,"Alicyclobacillus acidocaldarius subsp. acidocaldarius",60
415,MR1,"DSM 11297, CCUG 59834, CBMAI 245",1,"Alicyclobacillus acidocaldarius subsp. rittmannii",55
,,,,,56
400,GD3B,"DSM 3922, ATCC 49025, CIP 106132",1,"Alicyclobacillus acidoterrestris",45
,,,,,50
399,,"DSM 2498",0,"Alicyclobacillus acidoterrestris",45
401,B45,"DSM 3923",0,"Alicyclobacillus acidoterrestris",45
402,GD1A,"DSM 3924",0,"Alicyclobacillus acidoterrestris",45
163224,,"JCM 21546, IAM 15085",0,"Alicyclobacillus acidoterrestris",50
163225,,"JCM 21547, IAM 15086",0,"Alicyclobacillus acidoterrestris",50
163226,,"JCM 21548, IAM 15087",0,"Alicyclobacillus acidoterrestris",50
158167,Sueoka,"DSM 107339, JCM 18487, KCTC 33007",1,"Alicyclobacillus cellulosilyticus",55
429,3-A191,"DSM 17975, IAM 15224, JCM 21678, NBRC 103102",1,"Alicyclobacillus contaminans",50
,,,,,50-55
,,,,,55
163235,,"JCM 21682, IAM 15228",0,"Alicyclobacillus contaminans",55
404,SCH,"DSM 4006, ATCC 49028, ATCC BAA-2, IFO 15310, NBRC 15310",1,"Alicyclobacillus cycloheptanicus",45
403,S5,"DSM 4005",0,"Alicyclobacillus cycloheptanicus",45
405,"SGE 21","DSM 4007",0,"Alicyclobacillus cycloheptanicus",45
430,S-TAB,"DSM 17978, IAM 15229, JCM 21683, NBRC 103109",1,"Alicyclobacillus fastidiosus",45
160161,FSL-W10-0059,"DSM 112018, NCIMB 15264",1,"Alicyclobacillus fructus",45
413,CP-1,"DSM 13609, IAM 14883, NRIC 0477, JCM 21376, NBRC 100860",1,"Alicyclobacillus herbarius",55
408,FR-12,"DSM 11985, NBRC 113041",1,"Alicyclobacillus hesperidum subsp. aegles",45
411,FR-11,"DSM 12489, CIP 107290",1,"Alicyclobacillus hesperidum subsp. hesperidum",50
,,,,,55
412,FR-1b,"DSM 12766",0,"Alicyclobacillus hesperidum subsp. hesperidum",50
431,5-A83J,"DSM 17979, IAM 15227, JCM 21681, NBRC 103104",1,"Alicyclobacillus kakegawensis",50
,,,,,50-55
,,,,,55
163234,,"JCM 21679, IAM 15225",0,"Alicyclobacillus kakegawensis",50
432,5A-239-2O-A,"DSM 17980, IAM 15370, JCM 21814",1,"Alicyclobacillus macrosporangiidus",50
,,,,,50-55
160682,FSL-W10-0018,"DSM 112016, NCIMB 15266",1,"Alicyclobacillus mali",45
158721,USBA-GBX-503,"CMPUJ UGB U503, CBMAI 1927",1,"Alicyclobacillus montanus",45
424,"3A, 3AT","DSM 14955, IAM 14988, JCM 21459, CIP 108162, NBRC 100861",1,"Alicyclobacillus pomorum",45
428,RB-718,"DSM 17974, IAM 15230, JCM 21684, NBRC 103105",1,"Alicyclobacillus sacchari",45-50
,,,,,50
427,NTAP-1,"DSM 17614, ATCC BAA-609, JCM 11817, KCTC 3843, NBRC 100866",1,"Alicyclobacillus sendaiensis",50
,,,,,55
433,4A-336,"DSM 17981, IAM 15226, JCM 21680, NBRC 103103",1,"Alicyclobacillus shizuokensis",45-50
,,,,,50
406,FR-3,"DSM 11983",0,"Alicyclobacillus sp.",55
407,FR-6,"DSM 11984",0,"Alicyclobacillus sp.",55
409,SF-4,"DSM 12490",0,"Alicyclobacillus sp.",60
160485,"KRSM 9503","DSM 18545",0,"Alicyclobacillus sp.",50
162065,,"JCM 17649",0,"Alicyclobacillus sp.",50
163182,,"JCM 21416, IAM 14934",0,"Alicyclobacillus sp.",60
160683,VF-FSL-W10-0049,"DSM 112017, NCIMB 15265",1,"Alicyclobacillus suci",45
130150,ACK006,"DSM 25924, KCTC 33022",1,"Alicyclobacillus tengchongensis",45
,,,,,50
425,CsHg2,"DSM 16176",1,"Alicyclobacillus vulcanalis",55
158477,BM62,"DSM 101851, CGMCC 1.15790",1,"Aliibacillus thermotolerans",50
166218,MYP11,"KCTC 62899 NBRC 113544",1,"Aliishimia ponticola",45
535,"WN 13","DSM 5271, ATCC 700606, JCM 12303, CIP 106702, IAM 14937, LMG 17943, NBRC 103110",1,"Alkalibacillus haloalkaliphilus",45
,,,,,55
2242,WW2-SN4a,"DSM 13175, NCIMB 13710, CIP 107107",1,"Alkalibacterium olivapovliticum",45
1135,"PN 109","DSM 8722, ATCC 700164, CIP 104720, PD 138",1,"Alkalicoccobacillus gibsonii",45
,,,,,55
572,1,"DSM 485, ATCC 27647, JCM 5262, NCIB 10436, NCIB 8772, NCTC 4553, CCUG 28516, NRRL B-14309, BCRC 15419, CECT 1, CGMCC 1.3604, CIP 103410, IAM 12461, IFO 15653, KCTC 1824, KCTC 3884, LMG 17938, LMG 7120, NBRC 15653, NCIMB 10436, NCIMB 8772, NRRL NRS-1548, VTT E-87298",1,"Alkalihalobacillus alcalophilus",45
,,,,,46
,,,,,55
1200,"No. 51","DSM 13667, GTC 855, JCM 10946",0,"Halalkalibacterium halodurans",45
1109,"C 324, PN 3","DSM 8715, ATCC 700159, NCIB 10283, CIP 105299, NCIMB 10283",1,"Alkalihalophilus pseudofirmus",55
159590,NZ,"DSM 26924",1,"Allochromatium tepidum",45
2249,,"DSM 7252, ATCC 51267, NCFB 2890, CCUG 32997, CIP 103508, CCM 4306, NCIMB 702890, IFO 1545",1,"Alloiococcus otitis",45
,,,,,45.0
138767,,"CIP 105883, LMG 11875, JCM 21822, ATCC 700741, IAM 15378, ORS 992",1,"Allorhizobium undicola",45
139548,K309,"CIP 105853, NCPPB 3554, ATCC 49767, ICMP 10752, HAMBI 1817, LMG 8750",1,"Allorhizobium vitis",45
13622,"Ag 63, Ag63","DSM 6583, NCPPB 2562, JCM 21078, IAM 14220, LMG 258, CIP 105855",0,"Allorhizobium vitis",45
139549,AA34,"CIP 105854, NCPPB 3271",0,"Allorhizobium vitis",45
140429,,"DSM 104093, CCTCC AB 2016268, KCTC 52606, YIM 75003",1,"Alteraurantiacibacter lauratis",45
134119,SW-109,"KCTC 12311, JCM 12599, CIP 108783, CGMCC 1.7690",1,"Pontixanthobacter luteolus",45
140430,,"DSM 104092, CCTCC AB 2016270, KCTC 52607, YIM 75004",1,"Alteraurantiacibacter palmitatis",45
138332,ADT3,"CIP 106113, CCRC 19135",1,"Alterococcus agarolyticus",45
140995,JDTF-113,"KCTC 52655, NBRC 112708",1,"Alteromonas aestuariivivens",45
158616,S35,"KCTC 52449, CGMCC 1.16029",1,"Alteromonas oceani",50
13540,Z-1171,"DSM 1086, ATCC 51424, CIP 105722",1,"Aminobacter carboxidus",45
16789,KC4,"DSM 10501",1,"Ammonifex degensii",70
16790,SR,"DSM 19636, VKM B-2461",1,"Ammonifex thiophilus",60-82
,,,,,70
,,,,,75
11378,RAOx-1,"DSM 11538, ATCC 700649, HAMBI 2283, CIP 105538",1,"Ammoniphilus oxalaticus",45
,,,,,55
11379,RAOx-FS,"DSM 11537, ATCC 700648, HAMBI 2284, CIP 105539",1,"Ammoniphilus oxalivorans",45
,,,,,55
166423,M8JJ-5,"KCTC 49089, CGMCC 1.16390",1,"Amnibacterium flavum",45
1408,JW/BP-GSL-QD,"DSM 23721, ATCC BAA-2118, NBRC 11149",1,"Amphibacillus cookii",>49.0
1407,Y1,"DSM 24783, CGMCC 1.5123, JCM 16149",1,"Amphibacillus jilinensis",50.0
1406,Shu-P-Ggiii25-2,"DSM 21624, IAM 15428, JCM 23213, KCTC 13120, MBIC 08269, NBRC 103570",1,"Amphibacillus sediminis",60.0
1403,Ep01,"DSM 6626, ATCC 51415, IFO 15112, JCM 7361, NBRC 15112, LMG 17667",1,"Amphibacillus xylanus",50.0
140072,GU51,"DSM 105738, CGMCC 1.12710, JCM 19779",1,"Amphiplicatus metriothermophilus",50
13241,"FH 1894","DSM 44591, JCM 12668, NRRL B-24207, CIP 108516",1,"Amycolatopsis balhimycina",45
13252,"FH 1845, NNRL B-24209","DSM 44594, JCM 12669, NRRL B-24209, CIP 108517, NCIMB 14255",1,"Amycolatopsis decaplanina",45
13232,NT202,"DSM 44348, NCIMB 13795, JCM 18060, BCRC 16370, CIP 107587, JCM 12071, NBRC 100338, NBRC 104161",1,"Amycolatopsis thermoflava",45
13233,NT303,"DSM 44349",0,"Amycolatopsis thermoflava",45
13245,,"DSM 44652, JCM 12670, LDDC 9447-99, NRRL B-24129, CIP 108186",1,"Amycolatopsis kentuckyensis",45
13242,D2,"DSM 44409, CIP 107963, NRRL B-24117, JCM 12683, BCRC 16375, NCIMB 14256",1,"Amycolatopsis keratiniphila subsp. keratiniphila",45
13246,,"DSM 44653, JCM 12672, LDDC 12275-99, NRRL B-24131, CIP 108185",1,"Amycolatopsis lexingtonensis",45
13220,"Lepetit ME/83, Lepetit ME83/973, Schering 368","DSM 43304, ATCC 13685, CBS 121.63, CBS 716.72, DSM 40501, IFO 13142, IFO 13415, IMET 7651, ISP 5501, JCM 4789, KCC S-0789, LBG A 3136, NBRC 13142, NBRC 13415, NCIB 9613, NRRL B-3240, PSA 71, RIA 1376, VKM Ac-798, CIP 107074, CCUG 43144, ETH 28579, BCRC 12440, CGMCC 4.1213, IMSNU 20056, KCCM 11859, KCTC 1739, MTCC 14, NBIMCC 3395, NCIMB 9613, PCM 2320",1,"Amycolatopsis mediterranei",45
158267,SCM_MK2-4,"DSM 107509, JCM 32134, TBRC 7186",1,"Amycolatopsis oliviviridis",45
13215,"M 43-05865, Pittinger M43-05865, CCTMLa 2924","DSM 40040, ATCC 19795, CBS 547.68, CCM 2778, IAM 14281, IFO 12360, IFO 12806, IMET 7510, IMET 7653, IMSNU 20058, ISP 5040, JCM 4235, JCM 4600, KCC S-0235, KCC S-0600, NBRC 12360, NBRC 12806, NIHJ 483, NRRL 2450, RIA 1074, BCRC 11615, CGMCC 4.1214, CIP 107113, HUT 6592, IFM 0528, KCCM 40595, KCTC 9412, NBIMCC 2297, NCIMB 12945, VKM Ac-866",1,"Amycolatopsis orientalis",45
13247,"ARC-OV1 0181","DSM 44654, ARC OV1 0181, JCM 12673, NRRL B-24133, CIP 108184",1,"Amycolatopsis pretoriensis",45
13243,13.4,"DSM 44637, AS 4.1541, CIP 107102, JCM 10871, NRRL B-24150, ATCC BAA-726, CGMCC 4.1541, KCTC 19909, NBRC 100041",1,"Amycolatopsis rubida",45
160844,,"JCM 10029, ATCC 35862, CGMCC 4.1574, IFO 14334, IMSNU 20047, NBRC 14334",0,"Amycolatopsis sp.",45
13239,"N-1165, T526","DSM 44574, CIP 106795, IFO 14333, JCM 10669, KCTC 9833, NBRC 14333, IMSNU 21194, NRRL B-24140, BCRC 16371, IFO (now NBRC) 14333",1,"Amycolatopsis thermoflava",45
13238,"B-2847, FH6113","DSM 44544, ATCC 21177, CIP 108212, IFO 14664, NBRC 14664, NRRL B-24205, JCM 4936, CBS 242.71, CGMCC 4.5590, IFO 12554, IMSNU 20061, NBRC 12554",1,"Amycolatopsis tolypomycina",45
6411,B-4437,"CCUG 30137, NCIMB 11546, JCM 1125, DSM 20533, ATCC 49845, LMG 6900, NRRL B-4437, VKM B-2234, BCRC 14055, CCM 7001, CECT 4133, CGMCC 1.3394, CIP 102988, IFO 15881, KCTC 3161, NBRC 15881, NCAIM B.01457, NCFB 2503, NRRL B-4476, VTT E-95574, NCDO 2503",1,"Amylolactobacillus amylophilus",45
171067,"AmyloB 4437",CRBIP24.84,0,"Amylolactobacillus amylophilus",45
6666,,"DSM 20534, LMG 11400, NRRL B-4436, JCM 1124, BCRC 17923, CIP 109878, KCTC 3160",1,"Amylolactobacillus amylotrophicus",45
17964,PAOHA-1,"DSM 14826, UNIQEM 227",1,"Anaerobranca californiensis",45-70
,,,,,58
,,,,,60
17963,LBS3,"DSM 13577",1,"Anaerobranca gottschalkii",50
17961,JW/YL-138,"DSM 9786",1,"Anaerobranca horikoshii",60
17962,JW/YL-268,"DSM 10095",0,"Anaerobranca horikoshii",60
17965,"JW/VK-KS54, JW/VK-KS5Y","DSM 18970, VKM B-2436",1,"Anaerobranca zavarzinii",55
,,,,,57
502,IMO-1,"DSM 16554, JCM 12577",1,"Anaerolinea thermolimosa",50
,,,,,55
501,UNI-1,"DSM 14523, JCM 11388",1,"Anaerolinea thermophila",55
,,,,,60
17811,"V302AT, Valhall","DSM 25728",0,"Anaerophaga sp.",50
17810,Fru22,"DSM 12881, OCM 798",1,"Anaerophaga thermohalophila",50
2680,"2428, McClung, 29/2b, 2428, McClung","DSM 6645, ATCC 25785, JCM 6585, VPI 4659",0,"Anaerosalibacter sp.",45
158256,E130,"DSM 102029, LMG 29367",1,"Ancylobacter pratisalsi",45
17402,"YCM 11671","DSM 17131, AS 1.1761, JCM 11671, BCRC 17434, CGMCC 1.1761, CIP 108316, NCIMB 14355",1,"Ancylobacter rudongensis",45
11400,DB4,"DSM 21566, IAM 15048, JCM 21510, NBRC 102444, NCIMB 13288, CIP 108430, KCTC 13009",1,"Aneurinibacillus danicus",45
11401,"R-12870, B-1599","DSM 18919, CIP 108308, KCTC 13001, LMG 22483, Logan B-1599",1,"Aneurinibacillus terranovensis",55
11398,"L 420-91, L420-91","DSM 10154, CIP 104816, LMG 17165",1,"Aneurinibacillus thermoaerophilus",45-55
,,,,,55
11385,18,"DSM 4410, DSM ID 87-100",0,"Aneurinibacillus thermoaerophilus",50
11386,20,"DSM 4411, DSM ID 87-102",0,"Aneurinibacillus thermoaerophilus",50
11387,21,"DSM 4412, DSM ID 87-103",0,"Aneurinibacillus thermoaerophilus",50
11388,513-3,"DSM 5507, NRS 1405",0,"Aneurinibacillus thermoaerophilus",55
11389,509-4,"DSM 5508, NRS 1400",0,"Aneurinibacillus thermoaerophilus",55
11399,,"DSM 10155, ATCC 12990",0,"Aneurinibacillus thermoaerophilus",55
6140,,"DSM 4255, ATCC 43788",1,"Annwoodia aquaesulis",45
560,MR3C,"DSM 15939, ATCC BAA-872, CIP 108338, CIP 108305",1,"Anoxybacteroides amylolyticum",60
559,"Bacillus ther 13, BT 13","DSM 17956, NBIMCC 8427",1,"Anoxybacillus bogrovensis",55
,,,,,65
555,"R-35652, SF03","DSM 15730, ATCC BAA-818, LMG 26209",1,"Anoxybacillus caldiproteolyticus",55
23586,C161ab,"DSM 25220, NCIMB 14851",1,"Anoxybacillus calidus",55
554,R-16222,"DSM 15866, LMG 21881",1,"Anoxybacteroides contaminans",50
565,E-112,"DSM 23212, CCTCC AB 209236, KCTC 13720",1,"Anoxybacillus eryuanensis",50
,,,,,55
550,d.y.,"DSM 2641, BCRC 17265, LMG 18397, NBRC 15317, CCUG 56041, IFO 15317",1,"Anoxybacillus flavithermus subsp. flavithermus",56
,,,,,60
,,,,,60-65
,,,,,72
551,"BF, WK1","DSM 21510",0,"Anoxybacillus flavithermus subsp. flavithermus",55
568,PGDY12,"DSM 23293",0,"Anoxybacillus flavithermus subsp. yunnanensis",55
140522,GSsed3,"CCOS 808, ATCC BAA-2555",1,"Anoxybacillus rupiensis",60
553,JW/VK-KG4,"DSM 14988, ATCC BAA-549",1,"Anoxybacillus kamchatkensis",55
563,"KG 8, KG8","DSM 18475, CIP 109280",1,"Anoxybacillus kamchatkensis subsp. asaccharedens",50
169703,K1,"DSM 106524, KCTC 15807",1,"Anoxybacillus karvacharensis",55
22910,D1021,"DSM 21706, LMG 25303",1,"Anoxybacillus kaynarcensis",55
561,T4,"DSM 19169, VKM 2407, VKM B-2407",1,"Anoxybacillus mongoliensis",50
552,K1,"DSM 12423, ATCC 700785, VKM B-2193",1,"Anoxybacillus pushchinoensis",60
562,R270,"DSM 17127, NBIMCC 8387",1,"Anoxybacillus rupiensis",55
159543,R-32636,"DSM 22226, LMG 24655",0,"Anoxybacillus rupiensis",50
567,A343,"DSM 22626, NCIMB 14579",1,"Anoxybacillus gonensis",60
160791,,"DSM 103835, YIM 73012",1,"Brevibacillus sedimenti",45
558,E10,"DSM 30864",0,"Anoxybacillus sp.",55
130160,JS1,"DSM 27374, JCM 19211, LMG 27616",0,"Anoxybacillus sp.",50
139900,,"DSM 17885, MU 3",0,"Anoxybacillus sp.",55
160593,,"DSM 25876, SCSIO 15096",0,"Anoxybacillus sp.",50
160594,AK1,"DSM 26925",0,"Anoxybacillus sp.",55
160595,DT3-1,"DSM 28778",0,"Anoxybacillus sp.",55
160596,SK3-4,"DSM 28779",0,"Anoxybacillus sp.",55
161594,,"JCM 15484",0,"Anoxybacillus sp.",60
169506,LF2,"DSM 101951",0,"Anoxybacillus sp.",55
566,"T-11, T11","DSM 23211, CCTCC AB 209237, KCTC 13721",1,"Anoxybacillus tengchongensis",50
556,"GS5-97, R-35643","DSM 16325, ATCC BAA-942",1,"Anoxybacteroides tepidamans",55
564,AF/04,"DSM 17141, ATCC BAA-1156",1,"Anoxybacillus thermarum",55
133999,3nP4,"CGMCC 1.8979, JCM 16594",1,"Paranoxybacillus vitaminiphilus",55
,,,,,58.5
557,"TH 13","DSM 17075, JCM 12111, NCIMB 13956",1,"Anoxybacteroides voinovskiense",45
,,,,,50
,,,,,54
130818,DY22613,"DSM 28033, JCM 19466, MCCC 1A06456",1,"Anoxybacter fermentans",60
13654,EL-219,"DSM 11445, CIP 106394",1,"Antarctobacter heliothermus",45
13653,EL-165,"DSM 11440, CIP 106396",0,"Antarctobacter heliothermus",45
134559,EL-54,"CIP 106395",0,"Antarctobacter heliothermus",45
132969,R-53146,"DSM 100903, LMG 28357",1,"Apibacter mensalis",45
6572,YH-15,"CCUG 53901, CIP 107675, DSM 12361, ATCC 700308, JCM 16173, LMG 18925",1,"Apilactobacillus kunkeei",45
508,Kol5a,"DSM 6858, JCM 9492",1,"Aquifex pyrophilus",85
23384,ISS1/1,"DSM 12045",0,"Aquifex sp.",85
5591,SIO-1,"DSM 2041, ATCC 23177, IAM 14305, KCTC 22638, JCM 8515, CIP 104806, IFO 15938, KCTC 2912, LMG 1343, NBRC 15938, NCIMB 1399",1,"Aquimarina latercula",45
17443,,"DSM 16957, JCM 12896, MTCC 6713, GPTSA 20, CIP 108872",1,"Aquimonas voraii",45
,,,,,55
166153,DS48-3,"KCTC 52068, CCTCC AB 2018061",1,"Aquisediminimonas profunda",45
135416,,"CIP 100283",0,"Arcanobacterium haemolyticum",45
137917,,"CIP 102186",0,"Arcanobacterium haemolyticum",45
203,"M401624/00/2, 001127, M 601624/00/2","DSM 15539, CCUG 44697, CIP 106850",1,"Arcanobacterium hippocoleae",45
199,M1590/94/3,"DSM 10002, CCUG 38888, LMG 18722, CIP 105740",1,"Arcanobacterium phocae",45
202,M430/94/2,"DSM 13483, CCUG 42575, CIP 106442",1,"Arcanobacterium pluranimalium",45
18096,VC-16,"DSM 4304, ATCC 49558, JCM 9628, NBRC 100126",1,"Archaeoglobus fulgidus",80
,,,,,85
18095,Z,"DSM 4139",0,"Archaeoglobus fulgidus",78
132693,7324,"DSM 8774",0,"Archaeoglobus fulgidus",80
18099,,"DSM 18877, NBRC 100649, ARC Arc51, ARC 51",1,"Archaeoglobus infectus",60-75
,,,,,70
